66, 14, 8, 932, 72, 48, 1,1,1
66, 7, 777, 972, 93, 77, 1,1,1
66, 5, 202, 970, 88, 36, 1,1,1
66, 3, 28, 831, 104, 65, 1,1,1
66, 1, 1649, 997, 77, 28, 1,1,1
67, 14, 9, 933, 71, 47, 1,1,1
67, 7, 777, 973, 94, 76, 1,1,1
67, 5, 206, 969, 85, 37, 1,1,1
67, 3, 29, 831, 103, 65, 1,1,1
67, 1, 1648, 996, 78, 29, 1,1,1
68, 14, 11, 931, 72, 50, 1,1,1
68, 7, 784, 973, 89, 76, 1,1,1
68, 5, 210, 969, 83, 37, 1,1,1
68, 3, 32, 830, 99, 67, 1,1,1
68, 1, 1644, 998, 79, 28, 1,1,1
69, 14, 11, 931, 72, 50, 1,1,1
69, 7, 787, 973, 85, 76, 1,1,1
69, 5, 211, 969, 82, 37, 1,1,1
69, 3, 32, 830, 99, 67, 1,1,1
69, 1, 1643, 998, 81, 28, 1,1,1
70, 14, 12, 929, 70, 52, 1,1,1
70, 7, 781, 971, 89, 78, 1,1,1
70, 5, 208, 969, 82, 37, 1,1,1
70, 3, 29, 828, 102, 71, 1,1,1
71, 14, 12, 929, 70, 52, 1,1,1
71, 7, 780, 971, 90, 78, 1,1,1
71, 5, 213, 968, 77, 38, 1,1,1
71, 3, 30, 828, 102, 70, 1,1,1
72, 14, 15, 928, 64, 53, 1,1,1
72, 7, 771, 971, 101, 78, 1,1,1
72, 5, 217, 968, 74, 37, 1,1,1
72, 3, 29, 827, 101, 72, 1,1,1
73, 14, 15, 928, 63, 53, 1,1,1
73, 7, 776, 971, 96, 78, 1,1,1
73, 5, 226, 967, 63, 39, 1,1,1
73, 3, 28, 828, 102, 71, 1,1,1
73, 1, 1637, 1002, 80, 25, 1,1,1
74, 14, 13, 927, 59, 53, 1,1,1
74, 7, 766, 971, 108, 78, 1,1,1
74, 5, 226, 968, 63, 38, 1,1,1
74, 3, 28, 828, 103, 71, 1,1,1
74, 1, 1632, 999, 82, 27, 1,1,1
75, 14, 13, 927, 59, 53, 1,1,1
75, 7, 763, 971, 111, 78, 1,1,1
75, 5, 227, 968, 62, 38, 1,1,1
75, 3, 28, 828, 103, 71, 1,1,1
75, 1, 1633, 999, 81, 27, 1,1,1
76, 14, 13, 922, 64, 58, 1,1,1
76, 7, 768, 970, 107, 79, 1,1,1
76, 5, 229, 968, 58, 38, 1,1,1
76, 3, 25, 828, 102, 67, 1,1,1
76, 1, 1634, 998, 81, 28, 1,1,1
77, 24, 1845, 571, 51, 152, 1,1,1
77, 14, 14, 922, 62, 58, 1,1,1
77, 7, 773, 970, 101, 79, 1,1,1
77, 5, 230, 968, 56, 38, 1,1,1
77, 3, 25, 828, 103, 67, 1,1,1
77, 1, 1635, 998, 80, 28, 1,1,1
78, 24, 1842, 555, 54, 147, 1,1,1
78, 14, 14, 920, 60, 60, 1,1,1
78, 7, 785, 971, 86, 78, 1,1,1
78, 5, 231, 968, 53, 39, 1,1,1
78, 3, 26, 829, 102, 66, 1,1,1
78, 1, 1632, 988, 84, 38, 1,1,1
79, 24, 1842, 555, 54, 147, 1,1,1
79, 14, 14, 920, 60, 60, 1,1,1
79, 7, 785, 971, 86, 78, 1,1,1
79, 5, 231, 968, 53, 40, 1,1,1
79, 3, 26, 829, 102, 66, 1,1,1
79, 1, 1632, 988, 84, 38, 1,1,1
80, 24, 1827, 529, 58, 151, 1,1,1
80, 14, 13, 918, 57, 62, 1,1,1
80, 7, 782, 971, 89, 78, 1,1,1
80, 5, 230, 969, 53, 39, 1,1,1
80, 3, 24, 829, 102, 65, 1,1,1
80, 1, 1632, 986, 85, 39, 1,1,1
81, 24, 1827, 529, 58, 150, 1,1,1
81, 14, 13, 918, 58, 61, 1,1,1
81, 7, 783, 971, 88, 78, 1,1,1
81, 5, 231, 970, 52, 38, 1,1,1
81, 3, 24, 829, 102, 65, 1,1,1
81, 1, 1631, 987, 86, 38, 1,1,1
82, 24, 1809, 502, 59, 152, 1,1,1
82, 14, 14, 914, 51, 65, 1,1,1
82, 7, 773, 971, 101, 78, 1,1,1
82, 5, 229, 971, 57, 37, 1,1,1
82, 3, 25, 825, 106, 67, 1,1,1
82, 1, 1630, 989, 86, 37, 1,1,1
83, 24, 1809, 502, 59, 152, 1,1,1
83, 14, 14, 915, 50, 64, 1,1,1
83, 7, 775, 972, 98, 77, 1,1,1
83, 5, 229, 971, 56, 36, 1,1,1
83, 3, 26, 825, 105, 68, 1,1,1
83, 1, 1631, 989, 86, 37, 1,1,1
84, 24, 1794, 471, 58, 157, 1,1,1
84, 14, 14, 914, 51, 65, 1,1,1
84, 7, 777, 975, 92, 74, 1,1,1
84, 5, 229, 971, 57, 37, 1,1,1
84, 3, 29, 828, 108, 61, 1,1,1
84, 1, 1630, 991, 84, 34, 1,1,1
85, 24, 1794, 471, 58, 157, 1,1,1
85, 14, 14, 914, 53, 65, 1,1,1
85, 7, 774, 975, 96, 74, 1,1,1
85, 5, 229, 971, 58, 37, 1,1,1
85, 3, 29, 828, 107, 61, 1,1,1
85, 1, 1630, 991, 85, 35, 1,1,1
86, 24, 1787, 440, 56, 164, 1,1,1
86, 14, 18, 913, 47, 67, 1,1,1
86, 7, 781, 975, 87, 74, 1,1,1
86, 5, 228, 972, 60, 35, 1,1,1
86, 3, 26, 821, 110, 65, 1,1,1
86, 1, 1631, 992, 84, 33, 1,1,1
87, 24, 1787, 440, 56, 164, 1,1,1
87, 14, 18, 914, 47, 66, 1,1,1
87, 7, 781, 975, 87, 74, 1,1,1
87, 5, 228, 972, 61, 35, 1,1,1
87, 3, 26, 820, 111, 66, 1,1,1
87, 1, 1631, 992, 84, 33, 1,1,1
88, 24, 1782, 413, 61, 169, 1,1,1
88, 14, 19, 912, 43, 69, 1,1,1
88, 7, 781, 977, 85, 72, 1,1,1
88, 5, 228, 973, 61, 35, 1,1,1
88, 3, 22, 820, 116, 64, 1,1,1
88, 1, 1630, 989, 86, 36, 1,1,1
89, 24, 1782, 413, 61, 169, 1,1,1
89, 14, 19, 912, 43, 69, 1,1,1
89, 7, 782, 977, 83, 72, 1,1,1
89, 5, 227, 973, 62, 34, 1,1,1
89, 3, 22, 820, 116, 64, 1,1,1
89, 1, 1629, 989, 87, 37, 1,1,1
90, 24, 1782, 394, 66, 157, 1,1,1
90, 14, 19, 911, 42, 70, 1,1,1
90, 7, 784, 977, 79, 73, 1,1,1
90, 5, 223, 973, 67, 35, 1,1,1
90, 3, 24, 823, 110, 58, 1,1,1
90, 1, 1627, 991, 92, 37, 1,1,1
91, 24, 1782, 394, 66, 157, 1,1,1
91, 14, 19, 911, 42, 70, 1,1,1
91, 7, 784, 977, 79, 73, 1,1,1
91, 5, 224, 973, 65, 34, 1,1,1
91, 3, 24, 822, 110, 59, 1,1,1
91, 1, 1627, 990, 93, 38, 1,1,1
92, 24, 1781, 382, 80, 142, 1,1,1
92, 14, 20, 908, 43, 73, 1,1,1
92, 7, 787, 978, 67, 71, 1,1,1
92, 5, 225, 973, 69, 34, 1,1,1
92, 3, 27, 825, 108, 56, 1,1,1
92, 1, 1629, 989, 90, 38, 1,1,1
93, 25, 1643, 571, 88, 120, 1,1,1
93, 24, 1781, 382, 80, 142, 1,1,1
93, 14, 20, 908, 43, 73, 1,1,1
93, 7, 787, 978, 68, 72, 1,1,1
93, 5, 226, 974, 66, 33, 1,1,1
93, 3, 27, 825, 107, 56, 1,1,1
93, 1, 1629, 989, 90, 38, 1,1,1
94, 25, 1644, 557, 83, 113, 1,1,1
94, 24, 1776, 364, 91, 117, 1,1,1
94, 14, 19, 906, 46, 74, 1,1,1
94, 7, 776, 978, 84, 72, 1,1,1
94, 5, 226, 974, 71, 33, 1,1,1
94, 3, 29, 824, 101, 57, 1,1,1
94, 1, 1627, 992, 93, 36, 1,1,1
95, 25, 1644, 557, 83, 112, 1,1,1
95, 24, 1776, 364, 91, 116, 1,1,1
95, 14, 19, 904, 45, 77, 1,1,1
95, 7, 776, 978, 84, 72, 1,1,1
95, 5, 226, 974, 71, 33, 1,1,1
95, 3, 29, 824, 102, 57, 1,1,1
95, 1, 1627, 992, 93, 36, 1,1,1
96, 24, 1777, 328, 83, 86, 1,1,1
96, 14, 20, 901, 44, 80, 1,1,1
96, 7, 775, 978, 80, 72, 1,1,1
96, 5, 224, 975, 73, 32, 1,1,1
96, 3, 31, 824, 96, 57, 1,1,1
96, 1, 1627, 992, 93, 35, 1,1,1
97, 24, 1777, 327, 83, 87, 1,1,1
97, 14, 20, 901, 44, 80, 1,1,1
97, 7, 775, 979, 80, 72, 1,1,1
97, 5, 224, 975, 73, 32, 1,1,1
97, 3, 32, 824, 95, 57, 1,1,1
97, 1, 1627, 992, 92, 34, 1,1,1
98, 14, 19, 898, 47, 83, 1,1,1
98, 7, 775, 980, 68, 70, 1,1,1
98, 5, 223, 973, 70, 34, 1,1,1
98, 3, 38, 824, 81, 61, 1,1,1
98, 1, 1628, 995, 91, 30, 1,1,1
99, 14, 19, 898, 47, 83, 1,1,1
99, 7, 776, 980, 67, 70, 1,1,1
99, 5, 224, 974, 70, 33, 1,1,1
99, 3, 39, 824, 80, 61, 1,1,1
99, 1, 1628, 995, 91, 30, 1,1,1
100, 14, 20, 898, 45, 82, 1,1,1
100, 7, 776, 982, 68, 68, 1,1,1
100, 5, 220, 972, 77, 35, 1,1,1
100, 3, 39, 813, 80, 76, 1,1,1
100, 1, 1630, 997, 85, 29, 1,1,1
101, 14, 20, 898, 46, 82, 1,1,1
101, 7, 776, 982, 68, 68, 1,1,1
101, 5, 220, 973, 78, 34, 1,1,1
101, 3, 38, 812, 81, 76, 1,1,1
101, 1, 1630, 997, 86, 29, 1,1,1
102, 14, 21, 897, 44, 84, 1,1,1
102, 7, 778, 982, 68, 69, 1,1,1
102, 5, 220, 973, 77, 34, 1,1,1
102, 3, 38, 783, 90, 105, 1,1,1
102, 1, 1631, 996, 93, 31, 1,1,1
103, 14, 21, 896, 44, 85, 1,1,1
103, 7, 778, 982, 68, 69, 1,1,1
103, 5, 220, 973, 77, 34, 1,1,1
103, 3, 38, 784, 90, 104, 1,1,1
103, 1, 1631, 996, 98, 31, 1,1,1
104, 14, 20, 896, 43, 84, 1,1,1
104, 7, 776, 981, 75, 70, 1,1,1
104, 5, 220, 975, 69, 30, 1,1,1
104, 3, 24, 781, 103, 115, 1,1,1
105, 14, 20, 896, 43, 84, 1,1,1
105, 7, 777, 982, 72, 69, 1,1,1
105, 5, 219, 974, 78, 32, 1,1,1
105, 3, 24, 781, 103, 115, 1,1,1
106, 14, 19, 894, 45, 86, 1,1,1
106, 7, 774, 982, 77, 68, 1,1,1
106, 5, 218, 975, 79, 31, 1,1,1
106, 3, 22, 790, 105, 103, 1,1,1
107, 14, 19, 894, 45, 86, 1,1,1
107, 7, 775, 983, 75, 67, 1,1,1
107, 5, 218, 974, 80, 32, 1,1,1
107, 3, 21, 791, 105, 101, 1,1,1
108, 14, 19, 894, 44, 85, 1,1,1
108, 7, 777, 988, 68, 62, 1,1,1
108, 5, 219, 972, 48, 33, 1,1,1
109, 27, 1259, 203, 99, 89, 1,1,1
109, 14, 19, 893, 44, 86, 1,1,1
109, 7, 777, 987, 69, 63, 1,1,1
109, 5, 219, 972, 52, 33, 1,1,1
110, 27, 1242, 198, 108, 91, 1,1,1
110, 14, 20, 892, 43, 88, 1,1,1
110, 7, 777, 986, 68, 64, 1,1,1
110, 5, 216, 975, 48, 31, 1,1,1
111, 27, 1242, 198, 108, 91, 1,1,1
111, 14, 20, 892, 43, 89, 1,1,1
111, 7, 778, 988, 65, 62, 1,1,1
111, 5, 216, 975, 50, 31, 1,1,1
112, 27, 1234, 203, 115, 90, 1,1,1
112, 14, 20, 891, 45, 89, 1,1,1
112, 7, 778, 984, 61, 66, 1,1,1
112, 5, 215, 972, 48, 33, 1,1,1
113, 27, 1234, 203, 115, 90, 1,1,1
113, 14, 20, 891, 45, 89, 1,1,1
113, 7, 780, 983, 58, 67, 1,1,1
113, 5, 215, 972, 48, 33, 1,1,1
114, 27, 1235, 204, 119, 80, 1,1,1
114, 14, 20, 893, 46, 86, 1,1,1
114, 7, 776, 981, 66, 69, 1,1,1
114, 5, 214, 973, 52, 32, 1,1,1
114, 3, 50, 816, 86, 62, 1,1,1
114, 1, 1637, 1003, 78, 24, 1,1,1
115, 27, 1235, 204, 119, 80, 1,1,1
115, 14, 20, 893, 46, 86, 1,1,1
115, 7, 776, 981, 67, 69, 1,1,1
115, 5, 215, 972, 52, 34, 1,1,1
115, 3, 49, 816, 86, 62, 1,1,1
115, 1, 1637, 1003, 77, 24, 1,1,1
116, 27, 1228, 192, 114, 59, 1,1,1
116, 14, 22, 886, 46, 94, 1,1,1
116, 7, 776, 981, 66, 69, 1,1,1
116, 5, 214, 972, 51, 33, 1,1,1
116, 3, 58, 815, 73, 61, 1,1,1
116, 1, 1641, 1003, 72, 25, 1,1,1
117, 27, 1228, 192, 114, 59, 1,1,1
117, 14, 22, 887, 46, 92, 1,1,1
117, 7, 776, 981, 66, 69, 1,1,1
117, 5, 213, 970, 53, 36, 1,1,1
117, 3, 58, 815, 73, 61, 1,1,1
117, 1, 1642, 1003, 70, 25, 1,1,1
118, 14, 21, 884, 49, 95, 1,1,1
118, 7, 776, 981, 67, 69, 1,1,1
118, 5, 215, 970, 51, 36, 1,1,1
118, 3, 56, 813, 71, 62, 1,1,1
118, 1, 1639, 1002, 73, 27, 1,1,1
119, 14, 21, 885, 49, 94, 1,1,1
119, 7, 775, 981, 68, 69, 1,1,1
119, 5, 216, 971, 52, 35, 1,1,1
119, 3, 55, 812, 72, 63, 1,1,1
119, 1, 1642, 1001, 69, 28, 1,1,1
120, 14, 22, 883, 47, 96, 1,1,1
120, 7, 778, 981, 57, 69, 1,1,1
120, 5, 217, 973, 54, 32, 1,1,1
120, 3, 50, 809, 70, 69, 1,1,1
120, 1, 1643, 1002, 77, 26, 1,1,1
121, 14, 22, 883, 48, 96, 1,1,1
121, 7, 777, 982, 58, 68, 1,1,1
121, 5, 218, 972, 51, 33, 1,1,1
121, 3, 50, 809, 72, 68, 1,1,1
121, 1, 1643, 1003, 76, 25, 1,1,1
122, 14, 22, 884, 49, 95, 1,1,1
122, 7, 775, 981, 61, 69, 1,1,1
122, 5, 217, 974, 54, 32, 1,1,1
122, 3, 50, 805, 77, 71, 1,1,1
122, 1, 1642, 1003, 73, 26, 1,1,1
