39, 5, 230, 965, 56, 41, 1,1,1
39, 4, 26, 827, 108, 60, 1,1,1
39, 3, 1462, 454, 42, 63, 1,1,1
40, 7, 750, 1005, 53, 45, 1,1,1
40, 5, 230, 968, 64, 38, 1,1,1
40, 4, 27, 829, 106, 58, 1,1,1
40, 3, 1461, 454, 44, 63, 1,1,1
41, 7, 750, 1005, 53, 45, 1,1,1
41, 5, 230, 966, 66, 41, 1,1,1
41, 4, 27, 829, 106, 57, 1,1,1
41, 3, 1461, 454, 44, 64, 1,1,1
42, 11, 4, 946, 57, 33, 1,1,1
42, 7, 755, 990, 60, 60, 1,1,1
42, 5, 230, 964, 61, 42, 1,1,1
42, 4, 25, 827, 113, 59, 1,1,1
42, 3, 1461, 453, 45, 65, 1,1,1
43, 11, 7, 946, 56, 33, 1,1,1
43, 7, 756, 992, 60, 58, 1,1,1
43, 5, 230, 962, 61, 44, 1,1,1
43, 4, 26, 827, 111, 59, 1,1,1
43, 3, 1462, 453, 43, 64, 1,1,1
44, 11, 9, 945, 55, 34, 1,1,1
44, 7, 759, 987, 59, 64, 1,1,1
44, 5, 229, 964, 62, 41, 1,1,1
44, 4, 27, 828, 111, 57, 1,1,1
44, 3, 1461, 453, 45, 63, 1,1,1
45, 14, 188, 979, 45, 22, 1,1,1
45, 11, 9, 945, 56, 34, 1,1,1
45, 7, 759, 986, 59, 64, 1,1,1
45, 5, 231, 965, 58, 40, 1,1,1
45, 4, 27, 828, 110, 58, 1,1,1
45, 3, 1461, 452, 45, 64, 1,1,1
46, 11, 9, 944, 55, 35, 1,1,1
46, 7, 755, 980, 63, 69, 1,1,1
46, 5, 202, 967, 89, 38, 1,1,1
46, 4, 26, 827, 114, 58, 1,1,1
46, 3, 1462, 452, 44, 66, 1,1,1
47, 11, 8, 944, 55, 35, 1,1,1
47, 7, 754, 980, 64, 69, 1,1,1
47, 5, 205, 967, 88, 38, 1,1,1
47, 4, 26, 827, 114, 58, 1,1,1
47, 3, 1462, 452, 44, 65, 1,1,1
48, 11, 11, 940, 54, 39, 1,1,1
48, 7, 755, 980, 73, 68, 1,1,1
48, 5, 198, 966, 92, 39, 1,1,1
48, 4, 29, 828, 110, 60, 1,1,1
48, 3, 1463, 453, 42, 65, 1,1,1
49, 11, 13, 940, 51, 39, 1,1,1
49, 7, 756, 979, 73, 69, 1,1,1
49, 5, 200, 965, 89, 40, 1,1,1
49, 4, 28, 829, 110, 59, 1,1,1
49, 3, 1463, 454, 42, 64, 1,1,1
50, 15, 1662, 996, 68, 29, 1,1,1
50, 11, 13, 940, 53, 39, 1,1,1
50, 7, 769, 970, 72, 80, 1,1,1
50, 5, 204, 967, 89, 39, 1,1,1
50, 4, 30, 831, 106, 56, 1,1,1
50, 3, 1463, 454, 43, 63, 1,1,1
51, 16, 1182, 740, 51, 139, 1,1,1
51, 15, 1661, 996, 72, 29, 1,1,1
51, 11, 14, 940, 55, 38, 1,1,1
51, 7, 769, 971, 72, 78, 1,1,1
51, 5, 204, 967, 89, 39, 1,1,1
51, 4, 29, 831, 106, 56, 1,1,1
51, 3, 1463, 454, 42, 63, 1,1,1
52, 16, 1178, 762, 51, 141, 1,1,1
52, 15, 1659, 997, 77, 27, 1,1,1
52, 11, 13, 941, 57, 38, 1,1,1
52, 7, 764, 967, 77, 82, 1,1,1
52, 5, 196, 967, 97, 39, 1,1,1
52, 4, 29, 831, 105, 57, 1,1,1
52, 3, 1464, 455, 41, 62, 1,1,1
53, 16, 1178, 762, 51, 141, 1,1,1
53, 15, 1658, 997, 79, 28, 1,1,1
53, 11, 12, 941, 60, 38, 1,1,1
53, 7, 764, 967, 76, 83, 1,1,1
53, 5, 198, 968, 94, 38, 1,1,1
53, 4, 29, 831, 105, 57, 1,1,1
53, 3, 1464, 455, 41, 62, 1,1,1
54, 16, 1174, 785, 56, 145, 1,1,1
54, 15, 1659, 997, 73, 29, 1,1,1
54, 11, 12, 939, 53, 40, 1,1,1
54, 7, 766, 968, 75, 82, 1,1,1
54, 5, 198, 968, 94, 38, 1,1,1
54, 4, 29, 831, 104, 59, 1,1,1
54, 3, 1465, 456, 39, 61, 1,1,1
55, 16, 1174, 785, 56, 145, 1,1,1
55, 15, 1659, 997, 73, 29, 1,1,1
55, 11, 13, 939, 53, 40, 1,1,1
55, 7, 766, 967, 75, 83, 1,1,1
55, 5, 199, 968, 92, 39, 1,1,1
55, 4, 28, 830, 106, 61, 1,1,1
55, 3, 1465, 455, 40, 62, 1,1,1
56, 16, 1185, 808, 62, 129, 1,1,1
56, 15, 1656, 994, 75, 31, 1,1,1
56, 11, 13, 938, 56, 41, 1,1,1
56, 7, 765, 967, 77, 83, 1,1,1
56, 5, 198, 968, 94, 38, 1,1,1
56, 4, 22, 830, 109, 62, 1,1,1
56, 3, 1462, 453, 43, 63, 1,1,1
57, 16, 1185, 808, 63, 131, 1,1,1
57, 15, 1655, 994, 76, 32, 1,1,1
57, 11, 12, 937, 56, 42, 1,1,1
57, 7, 765, 968, 78, 82, 1,1,1
57, 5, 200, 967, 92, 39, 1,1,1
57, 4, 22, 830, 109, 62, 1,1,1
57, 3, 1462, 453, 43, 63, 1,1,1
58, 15, 1653, 994, 79, 32, 1,1,1
58, 11, 9, 937, 55, 42, 1,1,1
58, 7, 767, 969, 81, 81, 1,1,1
58, 5, 198, 968, 94, 38, 1,1,1
58, 4, 26, 830, 105, 64, 1,1,1
58, 3, 1462, 453, 43, 64, 1,1,1
59, 15, 1653, 995, 78, 30, 1,1,1
59, 11, 11, 938, 51, 41, 1,1,1
59, 7, 766, 969, 83, 81, 1,1,1
59, 5, 198, 968, 94, 38, 1,1,1
59, 4, 26, 829, 105, 65, 1,1,1
59, 3, 1462, 453, 43, 62, 1,1,1
60, 15, 1653, 999, 73, 25, 1,1,1
60, 11, 6, 936, 55, 43, 1,1,1
60, 7, 765, 970, 88, 81, 1,1,1
60, 5, 200, 969, 89, 37, 1,1,1
60, 4, 30, 832, 102, 63, 1,1,1
60, 3, 1462, 453, 45, 65, 1,1,1
61, 11, 6, 936, 55, 43, 1,1,1
61, 7, 765, 970, 88, 81, 1,1,1
61, 5, 200, 969, 89, 37, 1,1,1
61, 4, 30, 832, 102, 63, 1,1,1
61, 3, 1462, 453, 45, 65, 1,1,1
62, 11, 5, 935, 58, 44, 1,1,1
62, 7, 776, 976, 84, 74, 1,1,1
62, 5, 197, 970, 92, 36, 1,1,1
62, 4, 31, 831, 101, 64, 1,1,1
62, 3, 1462, 453, 45, 65, 1,1,1
63, 11, 7, 934, 56, 45, 1,1,1
63, 7, 775, 975, 85, 76, 1,1,1
63, 5, 197, 970, 92, 36, 1,1,1
63, 4, 31, 831, 101, 64, 1,1,1
63, 3, 1463, 453, 44, 65, 1,1,1
64, 11, 9, 935, 68, 44, 1,1,1
64, 7, 773, 972, 95, 78, 1,1,1
64, 5, 210, 970, 82, 36, 1,1,1
64, 4, 30, 835, 101, 60, 1,1,1
64, 3, 1463, 452, 43, 66, 1,1,1
65, 11, 8, 933, 69, 46, 1,1,1
65, 7, 773, 972, 94, 78, 1,1,1
65, 5, 215, 969, 78, 37, 1,1,1
65, 4, 30, 836, 101, 59, 1,1,1
65, 3, 1463, 452, 43, 66, 1,1,1
66, 11, 8, 933, 68, 46, 1,1,1
66, 7, 777, 971, 92, 79, 1,1,1
66, 5, 208, 968, 83, 38, 1,1,1
66, 4, 30, 832, 101, 64, 1,1,1
66, 3, 1463, 452, 43, 66, 1,1,1
67, 20, 65, 147, 40, 24, 1,1,1
67, 11, 9, 934, 69, 45, 1,1,1
67, 7, 778, 971, 91, 79, 1,1,1
67, 5, 206, 968, 84, 38, 1,1,1
67, 4, 30, 833, 101, 62, 1,1,1
67, 3, 1463, 452, 44, 66, 1,1,1
68, 19, 1365, 960, 69, 59, 1,1,1
68, 15, 1648, 999, 73, 26, 1,1,1
68, 11, 7, 933, 75, 47, 1,1,1
68, 7, 780, 971, 94, 78, 1,1,1
68, 5, 211, 968, 81, 38, 1,1,1
68, 4, 31, 830, 98, 68, 1,1,1
68, 3, 1462, 452, 45, 66, 1,1,1
69, 19, 1365, 960, 69, 58, 1,1,1
69, 15, 1648, 999, 73, 25, 1,1,1
69, 11, 7, 933, 74, 47, 1,1,1
69, 7, 781, 972, 94, 77, 1,1,1
69, 5, 204, 969, 86, 37, 1,1,1
69, 4, 31, 830, 98, 68, 1,1,1
69, 3, 1463, 452, 44, 66, 1,1,1
70, 19, 1366, 958, 70, 61, 1,1,1
70, 11, 9, 932, 74, 49, 1,1,1
70, 7, 784, 970, 86, 79, 1,1,1
70, 5, 206, 968, 85, 38, 1,1,1
70, 4, 30, 828, 101, 70, 1,1,1
70, 3, 1462, 451, 45, 67, 1,1,1
71, 19, 1366, 958, 71, 62, 1,1,1
71, 11, 12, 929, 69, 52, 1,1,1
71, 7, 783, 970, 87, 79, 1,1,1
71, 5, 213, 970, 79, 36, 1,1,1
71, 4, 30, 828, 100, 69, 1,1,1
71, 3, 1462, 451, 45, 67, 1,1,1
72, 20, 63, 147, 42, 25, 1,1,1
72, 19, 1366, 959, 70, 59, 1,1,1
72, 11, 14, 928, 66, 53, 1,1,1
72, 7, 780, 971, 94, 78, 1,1,1
72, 5, 223, 967, 67, 39, 1,1,1
72, 4, 29, 827, 101, 71, 1,1,1
72, 3, 1462, 452, 45, 66, 1,1,1
73, 20, 64, 147, 42, 25, 1,1,1
73, 19, 1366, 959, 70, 59, 1,1,1
73, 11, 13, 928, 67, 53, 1,1,1
73, 7, 779, 971, 94, 78, 1,1,1
73, 5, 225, 968, 64, 38, 1,1,1
73, 4, 29, 826, 100, 72, 1,1,1
73, 3, 1462, 452, 45, 66, 1,1,1
74, 20, 64, 147, 41, 25, 1,1,1
74, 11, 13, 928, 64, 51, 1,1,1
74, 7, 774, 971, 100, 78, 1,1,1
74, 5, 226, 968, 63, 38, 1,1,1
74, 4, 28, 827, 102, 72, 1,1,1
74, 3, 1461, 451, 47, 67, 1,1,1
75, 20, 63, 147, 42, 25, 1,1,1
75, 11, 13, 927, 64, 53, 1,1,1
75, 7, 766, 971, 106, 78, 1,1,1
75, 5, 225, 970, 65, 36, 1,1,1
75, 4, 28, 827, 102, 72, 1,1,1
75, 3, 1461, 452, 47, 66, 1,1,1
76, 11, 14, 923, 61, 56, 1,1,1
76, 7, 773, 970, 101, 79, 1,1,1
76, 5, 224, 968, 64, 38, 1,1,1
76, 4, 25, 829, 102, 66, 1,1,1
76, 3, 1461, 451, 45, 67, 1,1,1
77, 22, 1845, 570, 51, 154, 1,1,1
77, 11, 14, 922, 59, 58, 1,1,1
77, 7, 773, 970, 101, 79, 1,1,1
77, 5, 225, 969, 64, 38, 1,1,1
77, 4, 25, 828, 102, 68, 1,1,1
77, 3, 1461, 451, 45, 67, 1,1,1
78, 22, 1842, 553, 55, 152, 1,1,1
78, 19, 1366, 956, 68, 64, 1,1,1
78, 15, 1635, 987, 78, 39, 1,1,1
78, 11, 14, 922, 58, 57, 1,1,1
78, 7, 784, 971, 88, 78, 1,1,1
78, 5, 230, 969, 54, 38, 1,1,1
78, 4, 26, 830, 101, 65, 1,1,1
78, 3, 1462, 452, 43, 66, 1,1,1
79, 22, 1842, 553, 55, 152, 1,1,1
79, 19, 1366, 956, 68, 64, 1,1,1
79, 15, 1635, 985, 78, 41, 1,1,1
79, 11, 13, 922, 59, 57, 1,1,1
79, 7, 785, 971, 85, 78, 1,1,1
79, 5, 230, 969, 53, 38, 1,1,1
79, 4, 26, 830, 101, 65, 1,1,1
80, 22, 1826, 528, 59, 152, 1,1,1
80, 19, 1374, 957, 63, 66, 1,1,1
80, 15, 1632, 981, 82, 44, 1,1,1
80, 11, 12, 918, 58, 61, 1,1,1
80, 7, 782, 971, 90, 78, 1,1,1
80, 5, 230, 970, 52, 37, 1,1,1
80, 4, 25, 829, 100, 65, 1,1,1
81, 22, 1827, 528, 58, 152, 1,1,1
81, 19, 1381, 957, 57, 66, 1,1,1
81, 15, 1632, 981, 81, 43, 1,1,1
81, 11, 12, 918, 58, 61, 1,1,1
81, 7, 783, 971, 87, 78, 1,1,1
81, 5, 230, 970, 53, 37, 1,1,1
81, 4, 25, 829, 100, 65, 1,1,1
82, 22, 1808, 502, 60, 153, 1,1,1
82, 19, 1375, 963, 65, 55, 1,1,1
82, 15, 1632, 985, 80, 40, 1,1,1
82, 11, 12, 916, 55, 63, 1,1,1
82, 7, 764, 971, 111, 77, 1,1,1
82, 5, 229, 971, 56, 36, 1,1,1
82, 4, 27, 827, 103, 65, 1,1,1
82, 3, 1462, 451, 44, 67, 1,1,1
83, 22, 1808, 501, 60, 154, 1,1,1
83, 19, 1375, 964, 64, 54, 1,1,1
83, 15, 1632, 985, 80, 40, 1,1,1
83, 11, 14, 916, 51, 63, 1,1,1
83, 7, 765, 970, 108, 79, 1,1,1
83, 5, 229, 971, 56, 36, 1,1,1
83, 4, 26, 826, 104, 67, 1,1,1
83, 3, 1462, 451, 45, 67, 1,1,1
84, 22, 1795, 471, 57, 157, 1,1,1
84, 19, 1372, 970, 105, 47, 1,1,1
84, 15, 1631, 988, 79, 38, 1,1,1
84, 11, 14, 914, 52, 65, 1,1,1
84, 7, 783, 975, 84, 74, 1,1,1
84, 5, 228, 971, 56, 37, 1,1,1
84, 4, 28, 828, 108, 62, 1,1,1
84, 3, 1461, 451, 47, 68, 1,1,1
85, 22, 1795, 471, 57, 157, 1,1,1
85, 19, 1371, 969, 105, 48, 1,1,1
85, 15, 1631, 989, 79, 38, 1,1,1
85, 11, 15, 915, 52, 65, 1,1,1
85, 7, 782, 975, 86, 74, 1,1,1
85, 5, 228, 971, 56, 37, 1,1,1
85, 4, 28, 828, 107, 62, 1,1,1
85, 3, 1461, 451, 47, 68, 1,1,1
86, 22, 1787, 440, 56, 164, 1,1,1
86, 20, 65, 148, 40, 24, 1,1,1
86, 19, 1369, 975, 112, 56, 1,1,1
86, 15, 1630, 990, 81, 35, 1,1,1
86, 11, 17, 914, 49, 66, 1,1,1
86, 7, 781, 974, 86, 75, 1,1,1
86, 5, 227, 972, 59, 36, 1,1,1
86, 4, 24, 821, 113, 65, 1,1,1
86, 3, 1461, 451, 49, 71, 1,1,1
87, 22, 1787, 440, 56, 163, 1,1,1
87, 20, 64, 148, 41, 24, 1,1,1
87, 19, 1368, 972, 112, 58, 1,1,1
87, 15, 1630, 990, 81, 36, 1,1,1
87, 11, 18, 914, 48, 66, 1,1,1
87, 7, 777, 974, 90, 75, 1,1,1
87, 5, 228, 972, 60, 35, 1,1,1
87, 4, 23, 820, 114, 65, 1,1,1
87, 3, 1461, 451, 49, 71, 1,1,1
88, 22, 1783, 413, 60, 169, 1,1,1
88, 20, 66, 148, 39, 24, 1,1,1
88, 15, 1630, 988, 82, 37, 1,1,1
88, 11, 17, 912, 46, 68, 1,1,1
88, 7, 774, 975, 95, 74, 1,1,1
88, 5, 227, 973, 60, 34, 1,1,1
88, 4, 21, 820, 117, 64, 1,1,1
89, 22, 1783, 413, 60, 169, 1,1,1
89, 15, 1629, 987, 84, 39, 1,1,1
89, 11, 18, 912, 44, 69, 1,1,1
89, 7, 775, 975, 93, 74, 1,1,1
89, 5, 227, 973, 61, 34, 1,1,1
89, 4, 22, 820, 116, 64, 1,1,1
90, 22, 1782, 395, 65, 156, 1,1,1
90, 15, 1628, 989, 89, 38, 1,1,1
90, 11, 17, 911, 45, 70, 1,1,1
90, 7, 778, 974, 87, 76, 1,1,1
90, 5, 224, 973, 66, 35, 1,1,1
90, 4, 24, 821, 110, 61, 1,1,1
91, 22, 1782, 395, 65, 156, 1,1,1
91, 15, 1629, 987, 87, 40, 1,1,1
91, 11, 17, 911, 45, 70, 1,1,1
91, 7, 777, 974, 88, 76, 1,1,1
91, 5, 223, 973, 67, 35, 1,1,1
91, 4, 25, 821, 109, 60, 1,1,1
92, 22, 1782, 382, 78, 142, 1,1,1
92, 15, 1630, 991, 87, 35, 1,1,1
92, 11, 21, 907, 44, 74, 1,1,1
92, 7, 790, 977, 63, 74, 1,1,1
92, 5, 226, 974, 70, 33, 1,1,1
92, 4, 27, 824, 106, 58, 1,1,1
93, 25, 1643, 571, 87, 120, 1,1,1
93, 22, 1782, 382, 78, 141, 1,1,1
93, 15, 1630, 992, 87, 34, 1,1,1
93, 11, 21, 907, 44, 74, 1,1,1
93, 7, 789, 977, 64, 73, 1,1,1
93, 5, 225, 974, 72, 34, 1,1,1
93, 4, 27, 824, 105, 58, 1,1,1
93, 3, 1461, 452, 47, 67, 1,1,1
94, 25, 1644, 558, 83, 112, 1,1,1
94, 22, 1777, 364, 90, 115, 1,1,1
94, 15, 1629, 991, 90, 36, 1,1,1
94, 11, 18, 904, 47, 77, 1,1,1
94, 7, 776, 977, 85, 73, 1,1,1
94, 5, 225, 974, 75, 34, 1,1,1
94, 4, 29, 824, 102, 56, 1,1,1
94, 3, 1461, 451, 47, 69, 1,1,1
95, 26, 1785, 968, 58, 45, 1,1,1
95, 25, 1644, 558, 83, 112, 1,1,1
95, 22, 1777, 364, 90, 115, 1,1,1
95, 15, 1628, 991, 92, 36, 1,1,1
95, 11, 19, 903, 46, 78, 1,1,1
95, 7, 780, 978, 79, 72, 1,1,1
95, 5, 225, 975, 75, 33, 1,1,1
95, 4, 28, 824, 104, 56, 1,1,1
95, 3, 1461, 451, 47, 68, 1,1,1
96, 22, 1777, 327, 83, 90, 1,1,1
96, 15, 1628, 993, 95, 34, 1,1,1
96, 11, 19, 900, 47, 81, 1,1,1
96, 7, 777, 979, 75, 71, 1,1,1
96, 5, 224, 975, 70, 32, 1,1,1
96, 4, 34, 824, 91, 57, 1,1,1
96, 3, 1461, 451, 48, 69, 1,1,1
97, 22, 1777, 326, 83, 90, 1,1,1
97, 15, 1627, 993, 96, 34, 1,1,1
97, 11, 19, 900, 47, 81, 1,1,1
97, 7, 776, 978, 76, 73, 1,1,1
97, 5, 224, 975, 73, 33, 1,1,1
97, 4, 33, 825, 94, 56, 1,1,1
97, 3, 1461, 451, 48, 69, 1,1,1
98, 15, 1628, 995, 97, 31, 1,1,1
98, 11, 20, 897, 47, 85, 1,1,1
98, 7, 775, 980, 69, 70, 1,1,1
98, 5, 225, 974, 66, 33, 1,1,1
98, 4, 32, 823, 87, 59, 1,1,1
98, 3, 1461, 451, 49, 69, 1,1,1
99, 15, 1628, 995, 96, 31, 1,1,1
99, 11, 20, 896, 47, 86, 1,1,1
99, 7, 775, 980, 69, 70, 1,1,1
99, 5, 225, 974, 67, 33, 1,1,1
99, 4, 31, 822, 89, 60, 1,1,1
99, 3, 1461, 451, 49, 69, 1,1,1
100, 15, 1630, 998, 83, 28, 1,1,1
100, 11, 21, 900, 44, 81, 1,1,1
100, 7, 776, 982, 67, 68, 1,1,1
100, 5, 220, 972, 75, 36, 1,1,1
100, 4, 39, 816, 79, 70, 1,1,1
100, 3, 1461, 452, 48, 69, 1,1,1
101, 27, 1442, 949, 63, 30, 1,1,1
101, 24, 1278, 967, 68, 37, 1,1,1
101, 15, 1631, 998, 81, 28, 1,1,1
101, 11, 21, 899, 44, 82, 1,1,1
101, 7, 776, 982, 68, 68, 1,1,1
101, 5, 220, 973, 77, 35, 1,1,1
101, 4, 39, 816, 79, 70, 1,1,1
101, 3, 1461, 452, 48, 69, 1,1,1
102, 24, 1280, 971, 65, 33, 1,1,1
102, 19, 1364, 970, 63, 52, 1,1,1
102, 11, 20, 897, 45, 84, 1,1,1
102, 7, 779, 985, 62, 65, 1,1,1
102, 5, 219, 974, 78, 33, 1,1,1
102, 4, 42, 792, 83, 91, 1,1,1
102, 3, 1463, 454, 45, 65, 1,1,1
103, 24, 1280, 972, 65, 32, 1,1,1
103, 19, 1364, 969, 62, 53, 1,1,1
103, 11, 20, 897, 45, 84, 1,1,1
